hotel,hotel_id,images-src,guests,bedroom,bath,price_per_night($),price_id,location,host,Hotel_rating,Hotel_ratingid,userName,userid,RatingbyUsers,userLocation,userCity,locationid,Comments,Crime Rate
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Shalley Valley,Hosted by Jawad,4.95,18,Shazz,1167,5,United Kingdom,nill,1,"Amazing host  and Amazing place 
Nice and quiet,
Didn’t find any problem at all highly recommended and for sure we will gonna use that again 
👍🏽",Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Shalley Valley,Hosted by Jawad,4.95,18,Zain Ul Abiddin,302,4,China,nill,1,"Amazing Place, Amazing Host, clean and free of any kind of noise. Will definately be coming again",Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Shalley Valley,Hosted by Jawad,4.95,18,Ammar,279,5,"Woodbridge, Virginia",nill,1,"Again cant thank enough and appreciate this guy for being such a wonderful host, love staying at Jawad's listings",Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Fateh Jang Road,Hosted by Jawad,4.95,18,Zaynab,1168,4,"Washington, District of Columbia",nill,1,A really helpful and accommodating host. The flat is in a prime safe location. Overall a great choice,Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Gulbahar Scheme,Hosted by Jawad,4.95,18,Shaz,829,5,United Kingdom,nill,1,"This nice quiet peaceful place 
Mosque walking distance
People are polite and nice
Recommend this place all day",Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Gulistan Colony,Hosted by Jawad,4.95,18,Muhammed Ali,1169,5,2 years on Airbnb,nill,1,"I was a bit skeptical initially booking a spot in Rawalpindi away from home, but Jawad made me feel comfortable, he answered all my questions quickly and with detail.
The apartment is located close to civic centre (15 to 20 min walk) where you can find almost everything you will need (restaurant/gym/money exchange). (There are few grocery stores/pharmacy and more under the building as well)
There is central heating (+2 inventors, 1 in living area and other in bed room) - They truly makes a difference and will make your stay comfortable during winter season in Rawalpindi. 
Lots of hot water (stable internet) (no issue with getting foodpanda on doorsteps)
Overall, i enjoyed the stay, thank you Jawad for taking sometime to show me your other apartments on Airbnb in the area.",Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,High Court Road,Hosted by Jawad,4.95,18,Penny,1170,4,"Cartersville, Georgia",nill,1,Best Airbnb I have ever stayed with. The most attentive and cooperative host. My plans changed several times and he was so gracious to make my stay happen and keep us comfortable. I could go on and on. You will not be disappointed if you choose any of his properties! Thanks again!!,Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Judicial Colony,Hosted by Jawad,4.95,18,Umer Farooq,1171,5,"Karachi, Pakistan",nill,1,"Lovely place, exactly as described. I was worried that there might not be adequate cooking utensils but I was pleasantly surprised with the stock. The area is great, there is no peripheral noise, and the apartment is very cozy. I will definitely be staying here again. The host is very helpful and responsive. Definitely my best Airbnb experience in Pakistan.",Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,MPCHS - Block C,Hosted by Jawad,4.95,18,Muhammad,0,4,3 years on Airbnb,nill,1,"We had a great time at Jawad's place. The communication was super easy and quick and the place looks exactly like it does on the pictures. The neighborhood is very conveniently located and although it’s a lively neighborhood the apartment is very quiet!  Would absolutely recommend to stay there! place is at a perfect location, very easy to get around with public transportation and walking distance to awesome bars and restaurants. His place is great, very clean and has everything you need. Jawad was also very helpful since the beginning, available at all times whenever I had any questions. Totally recommend it.",Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,MPCHS - Block D,Hosted by Jawad,4.95,18,Aneeza,1172,5,3 years on Airbnb,nill,1,"Comfortable, clean, great place to stay. Jawad is very hospitable!",Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,MPCHS - Block F,Hosted by Jawad,4.95,18,Waleed,109,4,"Milwaukee, Wisconsin",nill,1,"Excellent and very comfortable stay at Jawad's apartment. Jawad was very quick to respond to any inquiries or concerns and was very helpful throughout my stay.  Clean, spacious rooms.. apartment building  was also clean, security at reception that gives you peace of mind. 
The location itself was great, small park in front of the apartment for evening walks. Close to Civic center for any shopping/dining or food delivery to your doorstep. Giga Mall also close by that you can drive or use rideshare. 
Overall excellent stay and would definitely return!",Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Naval Anchorage,Hosted by Jawad,4.95,18,Bilal,100,3,"Islamabad, Pakistan",United Kingdom,2,"Great clean comfortable place. Easy access from GT road and within Bahria Town.
Very nice host and all the building has a fully functional super store for essentials.",Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Naval Anchorage,Hosted by Jawad,4.95,18,Bilal,100,5,"Vancouver, Canada",United Kingdom,2,Awesome place to stay. Highly recommended . Jawad is easy to reach and very cooperative.,Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Bahria Golf City,Hosted by Jawad,4.95,18,Salman,219,3,"London, United Kingdom",nill,1,Good communicative and helpful host. Good location and nice apartment. Will definitely come back. Thank you for everything.,Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,CBR Town Phase 1,Hosted by Jawad,4.95,18,Ahmer,108,5,Pakistan,Pakistan,8,"Amazing place, very well equipped and amazing host. Jawad went out of the way to help me out and he is a thorough gentleman.",Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,MPCHS - Block C1,Hosted by Jawad,4.95,18,Amal,201,5,"State College, Pennsylvania",nill,1,"Jawad was very professional and caring. The home itself was absolutely stunning, luxurious yet cozy. Had the best stay, will definitely recommend! Thank you!",Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,MPCHS - Block C1,Hosted by Jawad,4.95,18,Ibrar,1173,4,"Dallas, Texas",nill,1,Jawad is a great and very responsive host. The apartment is really value to money and has a great location. Everything is perfect.,Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,MPCHS - Block C1,Hosted by Jawad,4.95,18,Haroon,76,5,3 years on Airbnb,United Kingdom,2,"centrally located apartment with perfect combination of comfort, privacy and accessibility. the host is really courteous, communicative and flexible and so is the building staff. the shops on the ground floor make it easy to get everything you need for your stay very easily.
the apartment itself is classily decorated, very functional and equipped with all the requirements for a long stay",Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Shah Allah Ditta,Hosted by Jawad,4.95,18,Umair,140,4,"New York, United States",nill,1,Great place to stay in. Close to all necessary shops. Host very responsive and a kind gentleman.,Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Shah Allah Ditta,Hosted by Jawad,4.95,18,Ali,67,3,1 month on Airbnb,nill,1,Great as always!,Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Islamabad Heights,Hosted by Jawad,4.95,18,Akbar,780,4,"Karachi, Pakistan",United Kingdom,2,"Had a wonderful and comfortable stay at Jawads place. He was always responsive and happy to help, always a message away. Looking forward to next time!",Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Sher Zaman Colony,Hosted by Jawad,4.95,18,Raja,44,4,"Edmonton, Canada",nill,1,Great place and host. All facilities as described.,Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Bahria Garden City,Hosted by Jawad,4.95,18,Saadoon,386,4,4 months on Airbnb,United Kingdom,2,"Good place, clean and well maintained with all amenities mentioned in the description",Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Emaar Canyon Views,Hosted by Jawad,4.95,18,Raja,44,5,United Kingdom,nill,1,"My honest thoughts of Jawad he has a great personality and character he is kind, provides Excellent and professional customer service. 
He is very friendly and helpful. Jawad response time is excellent.
Anyone who wants to book this place I definitely recommend it.",Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Emaar Canyon Views,Hosted by Jawad,4.95,18,Hassan,6,3,"Leicester, United Kingdom",nill,1,Amazing place! Great host,Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Emaar Canyon Views,Hosted by Jawad,4.95,18,Saanwal,1174,4,"Leicester, United Kingdom",United Kingdom,2,Great experience from start to end! Would recommend.,Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Emaar Canyon Views,Hosted by Jawad,4.95,18,Abdullah,43,5,"Stafford, Texas",nill,1,"Best host in the twin cities! I have visited most of his apartments and all of them are neat & tidy, amazing vibe and good environment and most of all they all have safe neighborhood. Would definitely recommend! ☺️",Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Emaar Canyon Views,Hosted by Jawad,4.95,18,Meer,1166,4,2 years on Airbnb,nill,1,Staying at Jawad’s place is always great.He’s a good host and the place is wonderful.,Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Faisal Town - F-18,Hosted by Jawad,4.95,18,Abdullah,43,3,"Stafford, Texas",United Kingdom,2,👍🏻👍🏻,Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Faisal Town - F-18,Hosted by Jawad,4.95,18,Abdullah,43,5,"Stafford, Texas",nill,1,Excellent place!,Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Faisal Town - F-18,Hosted by Jawad,4.95,18,Abdullah,43,3,"Stafford, Texas",United Kingdom,2,⭐️⭐️⭐️⭐️⭐️,Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Faisal Town - F-18,Hosted by Jawad,4.95,18,Usman,39,4,"Cypress, Texas",nill,1,Not a bad place to stay.,Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Faisal Town - F-18,Hosted by Jawad,4.95,18,Shazz,1167,3,United Kingdom,nill,1,"Amazing host  and Amazing place 
Nice and quiet,
Didn’t find any problem at all highly recommended and for sure we will gonna use that again 
👍🏽",Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Faisal Town - F-18,Hosted by Jawad,4.95,18,Zain Ul Abiddin,302,5,China,United Kingdom,2,"Amazing Place, Amazing Host, clean and free of any kind of noise. Will definately be coming again",Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Faisal Town - F-18,Hosted by Jawad,4.95,18,Aftab,340,4,"Copenhagen, Denmark",nill,1,"Nice, secure and comfortable place to stay.",Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Fazal Town Phase 2,Hosted by Jawad,4.95,18,Ammar,279,3,"Woodbridge, Virginia",nill,1,"Again cant thank enough and appreciate this guy for being such a wonderful host, love staying at Jawad's listings",Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Fazal Town Phase 2,Hosted by Jawad,4.95,18,Humayun,655,4,Germany,nill,1,Great stay!,Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Mirador M3 Village,Hosted by Jawad,4.95,18,B,1175,3,"Islamabad, Pakistan",nill,1,Great Host and great place!,Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,PWD Housing Scheme,Hosted by Jawad,4.95,18,Shahrukh,384,5,"Rawalpindi, Pakistan",nill,1,A very meta and clean place to enjoy your stay at.,Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,PWD Housing Scheme,Hosted by Jawad,4.95,18,Abdullah,43,5,3 years on Airbnb,nill,1,cool place and host is always a message away,Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,PWD Housing Scheme,Hosted by Jawad,4.95,18,Dawood,204,5,5 years on Airbnb,nill,1,Very Great Place to Stay. And a Very cooperative Host.,Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Bahria Town Phase 1,Hosted by Jawad,4.95,18,Zaynab,1168,4,"Washington, District of Columbia",nill,1,A really helpful and accommodating host. The flat is in a prime safe location. Overall a great choice,Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Bahria Town Phase 1,Hosted by Jawad,4.95,18,Naeem,107,3,United Kingdom,nill,1,excellent,Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Bahria Town Phase 1,Hosted by Jawad,4.95,18,Abdullah,43,5,3 years on Airbnb,nill,1,👍,Low
Safe & Secure Beautiful Apartment.,68,https://a0.muscache.com/im/pictures/619b0591-4a56-4350-a56e-eb32b1272bd7.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,30,4,Bahria Town Phase 1,Hosted by Jawad,4.95,18,Abdullah,43,3,3 years on Airbnb,nill,1,brilliant place to live in,Low
